,Filepath,Label
10211,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1193.png,Mild
10212,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\9a1029536d78.png,No_DR
10213,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\c6f5b5b5be41.png,No_DR
10214,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate183.png,Moderate
10215,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1447.png,Proliferate_DR
10216,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\4e8585a96739.png,No_DR
10217,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1090.png,Mild
10218,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe801.png,Severe
10219,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe52.png,Severe
10220,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2013.png,Mild
10221,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate575.png,Moderate
10222,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1755.png,Proliferate_DR
10223,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild252.png,Mild
10224,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2307.png,Mild
10225,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1231.png,Proliferate_DR
10226,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1393.png,Moderate
10227,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2600.png,Mild
10228,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2231.png,Proliferate_DR
10229,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1774.png,Moderate
10230,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2556.png,Mild
10231,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2323.png,Proliferate_DR
10232,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2416.png,Mild
10233,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate185.png,Moderate
10234,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1266.png,Proliferate_DR
10235,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1467.png,Severe
10236,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate74.png,Moderate
10237,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe84.png,Severe
10238,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2277.png,Severe
10239,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1514.png,Proliferate_DR
10240,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1791.png,Moderate
10241,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr125.png,Proliferate_DR
10242,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2702.png,Moderate
10243,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr766.png,Proliferate_DR
10244,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2165.png,Mild
10245,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\75a4343b12f9.png,No_DR
10246,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2580.png,Proliferate_DR
10247,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\1f4fb37e0854.png,No_DR
10248,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1086.png,Moderate
10249,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild617.png,Mild
10250,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2333.png,Moderate
10251,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2924.png,Proliferate_DR
10252,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\a0fd94e2ad76.png,No_DR
10253,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate424.png,Moderate
10254,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2284.png,Moderate
10255,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2354.png,Moderate
10256,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1490.png,Moderate
10257,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1757.png,Proliferate_DR
10258,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate208.png,Moderate
10259,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate547.png,Moderate
10260,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2598.png,Severe
10261,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\143db89c11c8.png,No_DR
10262,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr24.png,Proliferate_DR
10263,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1806.png,Proliferate_DR
10264,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr716.png,Proliferate_DR
10265,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1645.png,Proliferate_DR
10266,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2023.png,Proliferate_DR
10267,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\1ab8d3431ffc.png,No_DR
10268,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2643.png,Severe
10269,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1415.png,Mild
10270,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1147.png,Severe
10271,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1907.png,Severe
10272,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe790.png,Severe
10273,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr891.png,Proliferate_DR
10274,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\0125fbd2e791.png,No_DR
10275,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2664.png,Mild
10276,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1566.png,Proliferate_DR
10277,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1014.png,Moderate
10278,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe972.png,Severe
10279,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1060.png,Mild
10280,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1784.png,Proliferate_DR
10281,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\535682537302.png,No_DR
10282,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1327.png,Proliferate_DR
10283,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2442.png,Moderate
10284,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1900.png,Severe
10285,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\cf6551521a35.png,No_DR
10286,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2456.png,Moderate
10287,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2024.png,Proliferate_DR
10288,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1697.png,Moderate
10289,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1372.png,Severe
10290,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2083.png,Proliferate_DR
10291,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1521.png,Mild
10292,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1758.png,Proliferate_DR
10293,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2098.png,Proliferate_DR
10294,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild728.png,Mild
10295,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr833.png,Proliferate_DR
10296,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1918.png,Moderate
10297,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1051.png,Mild
10298,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1292.png,Proliferate_DR
10299,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1307.png,Mild
10300,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2007.png,Moderate
10301,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2700.png,Moderate
10302,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate983.png,Moderate
10303,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\5814cbd2e9bf.png,No_DR
10304,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe115.png,Severe
10305,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1071.png,Mild
10306,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1161.png,Mild
10307,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2241.png,Mild
10308,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1230.png,Mild
10309,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe283.png,Severe
10310,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\6c00dd8bf708.png,No_DR
10311,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2674.png,Severe
10312,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2936.png,Severe
10313,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr834.png,Proliferate_DR
10314,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild938.png,Mild
10315,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1714.png,Severe
10316,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1873.png,Severe
10317,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2982.png,Severe
10318,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\13c191b59ed0.png,No_DR
10319,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\966c07831334.png,No_DR
10320,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1161.png,Moderate
10321,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate84.png,Moderate
10322,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\6cee2e148520.png,No_DR
10323,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1835.png,Moderate
10324,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe300.png,Severe
10325,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2510.png,Moderate
10326,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe673.png,Severe
10327,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate954.png,Moderate
10328,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr10.png,Proliferate_DR
10329,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1668.png,Moderate
10330,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\5288f7441f64.png,No_DR
10331,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\64c6c6ee0d98.png,No_DR
10332,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1567.png,Proliferate_DR
10333,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2008.png,Proliferate_DR
10334,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1703.png,Proliferate_DR
10335,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1963.png,Moderate
10336,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2406.png,Severe
10337,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2852.png,Proliferate_DR
10338,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate264.png,Moderate
10339,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2908.png,Moderate
10340,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate164.png,Moderate
10341,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2575.png,Moderate
10342,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr310.png,Proliferate_DR
10343,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate48.png,Moderate
10344,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1545.png,Moderate
10345,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2615.png,Severe
10346,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild115.png,Mild
10347,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr261.png,Proliferate_DR
10348,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1050.png,Moderate
10349,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate363.png,Moderate
10350,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe746.png,Severe
10351,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild874.png,Mild
10352,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1726.png,Severe
10353,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\d516f77d4516.png,No_DR
10354,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate235.png,Moderate
10355,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2316.png,Mild
10356,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild445.png,Mild
10357,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr490.png,Proliferate_DR
10358,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2758.png,Proliferate_DR
10359,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1367.png,Proliferate_DR
10360,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1615.png,Proliferate_DR
10361,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2447.png,Severe
10362,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2501.png,Moderate
10363,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1263.png,Proliferate_DR
10364,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\3fd45879afe6.png,No_DR
10365,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\e251bdf05b85.png,No_DR
10366,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr671.png,Proliferate_DR
10367,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2054.png,Mild
10368,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1127.png,Severe
10369,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2451.png,Severe
10370,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2136.png,Moderate
10371,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2573.png,Severe
10372,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2526.png,Moderate
10373,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1755.png,Moderate
10374,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\4aa3d771c5e4.png,No_DR
10375,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr293.png,Proliferate_DR
10376,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr66.png,Proliferate_DR
10377,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate254.png,Moderate
10378,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe104.png,Severe
10379,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1436.png,Severe
10380,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1838.png,Proliferate_DR
10381,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2935.png,Moderate
10382,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2978.png,Mild
10383,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1178.png,Proliferate_DR
10384,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild722.png,Mild
10385,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2872.png,Proliferate_DR
10386,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate922.png,Moderate
10387,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\351e842842a2.png,No_DR
10388,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\628b581aa905.png,No_DR
10389,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2337.png,Moderate
10390,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe338.png,Severe
10391,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2565.png,Mild
10392,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2194.png,Severe
10393,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\65dda202653d.png,No_DR
10394,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1302.png,Severe
10395,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1700.png,Mild
10396,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1367.png,Severe
10397,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1016.png,Mild
10398,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1928.png,Severe
10399,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2562.png,Severe
10400,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2376.png,Moderate
10401,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1705.png,Severe
10402,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2876.png,Proliferate_DR
10403,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2464.png,Severe
10404,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2377.png,Proliferate_DR
10405,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1670.png,Moderate
10406,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2656.png,Mild
10407,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr425.png,Proliferate_DR
10408,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1343.png,Severe
10409,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild13.png,Mild
10410,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2904.png,Severe
10411,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2104.png,Mild
10412,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2428.png,Severe
10413,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1378.png,Mild
10414,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1677.png,Severe
10415,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2838.png,Proliferate_DR
10416,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1184.png,Severe
10417,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1893.png,Proliferate_DR
10418,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe295.png,Severe
10419,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\a6731dd737af.png,No_DR
10420,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\529906ff9dfa.png,No_DR
10421,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe18.png,Severe
10422,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2474.png,Severe
10423,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2374.png,Mild
10424,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild226.png,Mild
10425,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\189cbbc9e5e3.png,No_DR
10426,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2601.png,Mild
10427,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\afc345cc9145.png,No_DR
10428,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2336.png,Mild
10429,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate100.png,Moderate
10430,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1451.png,Severe
10431,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2846.png,Mild
10432,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1416.png,Mild
10433,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2788.png,Moderate
10434,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild47.png,Mild
10435,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe270.png,Severe
10436,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2415.png,Mild
10437,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr781.png,Proliferate_DR
10438,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1224.png,Moderate
10439,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate12.png,Moderate
10440,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr408.png,Proliferate_DR
10441,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1921.png,Mild
10442,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr1232.png,Proliferate_DR
10443,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild57.png,Mild
10444,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1541.png,Moderate
10445,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\4e1e252317b5.png,No_DR
10446,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr981.png,Proliferate_DR
10447,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate957.png,Moderate
10448,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2593.png,Proliferate_DR
10449,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate430.png,Moderate
10450,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1414.png,Severe
10451,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1482.png,Moderate
10452,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\d2fb715b0c41.png,No_DR
10453,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe223.png,Severe
10454,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild406.png,Mild
10455,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1924.png,Severe
10456,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2396.png,Mild
10457,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\fd0a70082e7c.png,No_DR
10458,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1435.png,Moderate
10459,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate1991.png,Moderate
10460,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe1962.png,Severe
10461,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr923.png,Proliferate_DR
10462,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\d6803e467592.png,No_DR
10463,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\ec6659926105.png,No_DR
10464,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe173.png,Severe
10465,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr510.png,Proliferate_DR
10466,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2654.png,Proliferate_DR
10467,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2076.png,Proliferate_DR
10468,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild830.png,Mild
10469,D:\Documents\Final Year Project\gaussian_filtered_images\Moderate\fundus_img_moderate2824.png,Moderate
10470,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2006.png,Mild
10471,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2087.png,Severe
10472,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\6c3589d7ed8d.png,No_DR
10473,D:\Documents\Final Year Project\gaussian_filtered_images\Severe\fundus_img_severe2825.png,Severe
10474,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr2308.png,Proliferate_DR
10475,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild2208.png,Mild
10476,D:\Documents\Final Year Project\gaussian_filtered_images\No_DR\e29e54ff921e.png,No_DR
10477,D:\Documents\Final Year Project\gaussian_filtered_images\Proliferate_DR\fundus_img_pdfr336.png,Proliferate_DR
10478,D:\Documents\Final Year Project\gaussian_filtered_images\Mild\fundus_img_mild1316.png,Mild
